legislative_body,bill_number,status,status_date,title,description
NY,J01228,Signed,2023-05-31,Congratulating Helen Kalmus upon the occasion of celebrating her 100th Birthday,Congratulating Helen Kalmus upon the occasion of celebrating her 100th Birthday
NY,J01229,Signed,2023-05-31,Congratulating Viki C. Violante upon the occasion of celebrating her 100th Birthday,Congratulating Viki C. Violante upon the occasion of celebrating her 100th Birthday
NY,J01230,Signed,2023-05-31,Congratulation Catherine B. Chupay upon the occasion of celebrating her 100th Birthday,Congratulation Catherine B. Chupay upon the occasion of celebrating her 100th Birthday
NY,J01231,Signed,2023-05-31,Congratulating Carolyn M. Allen upon the occasion of celebrating her 100th Birthday,Congratulating Carolyn M. Allen upon the occasion of celebrating her 100th Birthday
NY,J01232,Signed,2023-05-31,Congratulating Shirley Cohen upon the occasion of celebrating her 100th Birthday,Congratulating Shirley Cohen upon the occasion of celebrating her 100th Birthday
NY,J01233,Signed,2023-05-31,Congratulating Ruth E. Celuch upon the occasion of celebrating her 100th Birthday,Congratulating Ruth E. Celuch upon the occasion of celebrating her 100th Birthday
NY,J01234,Signed,2023-05-31,Congratulating Barbara M. Trapani upon the occasion of celebrating her 100th Birthday,Congratulating Barbara M. Trapani upon the occasion of celebrating her 100th Birthday
NY,J01235,Signed,2023-05-31,Congratulating Marion B. Lacasse upon the occasion of celebrating her 100th Birthday,Congratulating Marion B. Lacasse upon the occasion of celebrating her 100th Birthday
NY,J01236,Signed,2023-05-31,Congratulating Julia Lobotsky upon the occasion of celebrating her 100th Birthday,Congratulating Julia Lobotsky upon the occasion of celebrating her 100th Birthday
NY,J01237,Signed,2023-05-31,Congratulating Josephine F. Pyrek upon the occasion of celebrating her 100th Birthday,Congratulating Josephine F. Pyrek upon the occasion of celebrating her 100th Birthday
NY,J01238,Signed,2023-05-31,Congratulating James E. Smith upon the occasion of celebrating his 100th Birthday,Congratulating James E. Smith upon the occasion of celebrating his 100th Birthday
NY,J01239,Signed,2023-05-31,Congratulating Alice L. Tomaszewski upon the occasion of celebrating her 100th Birthday,Congratulating Alice L. Tomaszewski upon the occasion of celebrating her 100th Birthday
NY,J01240,Signed,2023-05-31,Congratulating Mildred Sadler upon the occasion of celebrating her 100th Birthday,Congratulating Mildred Sadler upon the occasion of celebrating her 100th Birthday
NY,J01241,Signed,2023-05-31,Congratulating Elsie B. Kimball upon the occasion of celebrating her 100th Birthday,Congratulating Elsie B. Kimball upon the occasion of celebrating her 100th Birthday
NY,J01242,Signed,2023-05-31,Congratulating Henry J. Oakes upon the occasion of celebrating his 100th Birthday,Congratulating Henry J. Oakes upon the occasion of celebrating his 100th Birthday
NY,J01243,Signed,2023-05-31,Congratulating Ada J. Olivieri upon the occasion of celebrating her 100th Birthday,Congratulating Ada J. Olivieri upon the occasion of celebrating her 100th Birthday
NY,J01244,Signed,2023-05-31,Congratulating Henry T. Bau upon the occasion of celebrating his 100th Birthday,Congratulating Henry T. Bau upon the occasion of celebrating his 100th Birthday
NY,J01245,Signed,2023-05-31,Congratulating Ellsworth P. Franklin upon the occasion of celebrating her 100th Birthday,Congratulating Ellsworth P. Franklin upon the occasion of celebrating her 100th Birthday
NY,J01246,Signed,2023-05-31,Congratulating Margaret Schryver upon the occasion of celebrating her 100th Birthday,Congratulating Margaret Schryver upon the occasion of celebrating her 100th Birthday
NY,J01247,Signed,2023-05-31,Congratulating Louise Borghaus upon the occasion of celebrating her 100th Birthday,Congratulating Louise Borghaus upon the occasion of celebrating her 100th Birthday
NY,J01248,Signed,2023-05-31,Congratulating Rose T. Rinaldi upon the occasion of celebrating her 100th Birthday,Congratulating Rose T. Rinaldi upon the occasion of celebrating her 100th Birthday
NY,J01249,Signed,2023-05-31,Congratulating Lillie L. Drebert upon the occasion of celebrating her 100th Birthday,Congratulating Lillie L. Drebert upon the occasion of celebrating her 100th Birthday
NY,J01250,Signed,2023-05-31,Congratulating Robert A. Severance upon the occasion of celebrating his 100th Birthday,Congratulating Robert A. Severance upon the occasion of celebrating his 100th Birthday
NY,J01251,Signed,2023-05-31,Congratulating Rita G. Laffety upon the occasion of celebrating her 100th Birthday,Congratulating Rita G. Laffety upon the occasion of celebrating her 100th Birthday
NY,J01252,Signed,2023-05-31,Congratulating Gabrielle Nelson upon the occasion of celebrating her 100th Birthday,Congratulating Gabrielle Nelson upon the occasion of celebrating her 100th Birthday
NY,J01253,Signed,2023-05-31,Congratulating Irene Klejsmyt upon the occasion of celebrating her 100th Birthday,Congratulating Irene Klejsmyt upon the occasion of celebrating her 100th Birthday
NY,J01254,Signed,2023-05-31,Congratulating Winifred S. Brady upon the occasion of celebrating her 100th Birthday,Congratulating Winifred S. Brady upon the occasion of celebrating her 100th Birthday
NY,J01255,Signed,2023-05-31,Congratulating Winifred J. Clark upon the occasion of celebrating her 100th Birthday,Congratulating Winifred J. Clark upon the occasion of celebrating her 100th Birthday
NY,J01256,Signed,2023-05-31,Congratulating William H. Donaldson upon the occasion of celebrating his 100th Birthday,Congratulating William H. Donaldson upon the occasion of celebrating his 100th Birthday
NY,J01257,Signed,2023-05-31,Congratulating Christine M. Bruno upon the occasion of celebrating her 100th Birthday,Congratulating Christine M. Bruno upon the occasion of celebrating her 100th Birthday
NY,J01258,Signed,2023-05-31,Congratulating Grace K. Kimmerle upon the occasion of celebrating her 100th Birthday,Congratulating Grace K. Kimmerle upon the occasion of celebrating her 100th Birthday
NY,J01259,Signed,2023-05-31,Congratulating Virginia E. Lancer upon the occasion of celebrating her 100th Birthday,Congratulating Virginia E. Lancer upon the occasion of celebrating her 100th Birthday
NY,J01260,Signed,2023-05-31,Congratulating Cecilia Raven upon the occasion of celebrating her 100th Birthday,Congratulating Cecilia Raven upon the occasion of celebrating her 100th Birthday
NY,J01261,Signed,2023-05-31,Congratulating Virginia Luppino upon the occasion of celebrating her 100th Birthday,Congratulating Virginia Luppino upon the occasion of celebrating her 100th Birthday
NY,J01262,Signed,2023-05-31,Congratulating Anna Ritter upon the occasion of celebrating her 100th Birthday,Congratulating Anna Ritter upon the occasion of celebrating her 100th Birthday
NY,J01263,Signed,2023-05-31,Congratulating Kathleen R. Oleary upon the occasion of celebrating her 100th Birthday,Congratulating Kathleen R. Oleary upon the occasion of celebrating her 100th Birthday
NY,J01264,Signed,2023-05-31,Congratulating Phoebe Fay Cohen upon the occasion of celebrating her 100th Birthday,Congratulating Phoebe Fay Cohen upon the occasion of celebrating her 100th Birthday
NY,J01265,Signed,2023-05-31,Congratulating Anna K. Wamsley upon the occasion of celebrating her 100th Birthday,Congratulating Anna K. Wamsley upon the occasion of celebrating her 100th Birthday
NY,J01266,Signed,2023-05-31,Congratulating Olga K. Kehoe upon the occasion of celebrating her 100th Birthday,Congratulating Olga K. Kehoe upon the occasion of celebrating her 100th Birthday
NY,J01267,Signed,2023-05-31,Congratulating Julia M. Vandyke upon the occasion of celebrating her 100th Birthday,Congratulating Julia M. Vandyke upon the occasion of celebrating her 100th Birthday
NY,J01268,Signed,2023-05-31,Congratulating Mr. and Mrs. Bruce Woodhouse upon the occasion of celebrating their 60th Wedding Anniversary,Congratulating Mr. and Mrs. Bruce Woodhouse upon the occasion of celebrating their 60th Wedding Anniversary
NY,J01269,Signed,2023-05-31,"Congratulating Edward ""Jay Donovan"" Kreutter upon the occasion of his retirement after nearly 50 years of distinguished service to the field of broadcasting","Congratulating Edward ""Jay Donovan"" Kreutter upon the occasion of his retirement after nearly 50 years of distinguished service to the field of broadcasting"
NY,J01270,Signed,2023-05-31,"Commemorating the 100th Anniversary of The Palace Diner located in Gloversville, New York","Commemorating the 100th Anniversary of The Palace Diner located in Gloversville, New York"
NY,J01271,Signed,2023-05-31,"Congratulating Jean Elk upon the occasion of celebrating her 100th Birthday on July 22, 2023","Congratulating Jean Elk upon the occasion of celebrating her 100th Birthday on July 22, 2023"
NY,J01272,Signed,2023-05-31,Commemorating the 125th Anniversary of the Brooklyn Conservatory of Music,Commemorating the 125th Anniversary of the Brooklyn Conservatory of Music
NY,J01273,Signed,2023-05-31,"Commemorating the 75th Anniversary of the Holy Trinity Orthodox Seminary in Jordanville, New York","Commemorating the 75th Anniversary of the Holy Trinity Orthodox Seminary in Jordanville, New York"
NY,J01274,Signed,2023-05-31,Commending Andrea DeMeo upon the occasion of her retirement after 8 years of distinguished service as President and CEO of Trillium Health,Commending Andrea DeMeo upon the occasion of her retirement after 8 years of distinguished service as President and CEO of Trillium Health
NY,J01275,Signed,2023-05-31,"Mourning the death of John M. Summers, distinguished citizen, entrepreneur, and devoted member of his community","Mourning the death of John M. Summers, distinguished citizen, entrepreneur, and devoted member of his community"
NY,J01276,Signed,2023-05-31,Honoring Bill Carpenter upon the occasion of his retirement after more than 11 years of distinguished service to Rochester Genesee Regional Transport Authority,Honoring Bill Carpenter upon the occasion of his retirement after more than 11 years of distinguished service to Rochester Genesee Regional Transport Authority
NY,J01277,Signed,2023-05-31,"Commending the Pride Center of Staten Island upon the occasion of hosting its Pridefest Festival on May 27, 2023","Commending the Pride Center of Staten Island upon the occasion of hosting its Pridefest Festival on May 27, 2023"
NY,J01278,Signed,2023-05-31,Commemorating the St. George Greek Orthodox Church and their Parish Council upon the occasion of celebrating its 47th Annual St. George Greek Festival in the City of Schenectady,Commemorating the St. George Greek Orthodox Church and their Parish Council upon the occasion of celebrating its 47th Annual St. George Greek Festival in the City of Schenectady
NY,J01279,Signed,2023-05-31,"Commending the City of Schenectady upon the occasion of hosting its 18th Annual Little Italy StreetFest on September 9, 2023","Commending the City of Schenectady upon the occasion of hosting its 18th Annual Little Italy StreetFest on September 9, 2023"
NY,J01280,Signed,2023-05-31,"Commending Class of 2023 Valedictorian Sarah Williams and Salutatorian Enakeno Akpokene of the High School for Medical Professions, in recognition of their outstanding accomplishments","Commending Class of 2023 Valedictorian Sarah Williams and Salutatorian Enakeno Akpokene of the High School for Medical Professions, in recognition of their outstanding accomplishments"
NY,J01281,Signed,2023-05-31,Commemorating the 50th Anniversary of St. Sophia's Greek Cultural Festival,Commemorating the 50th Anniversary of St. Sophia's Greek Cultural Festival
NY,J01282,Signed,2023-05-31,"Honoring Connie Wheelock upon the occasion of her retirement after 46 years of distinguished service to Oneida County, New York","Honoring Connie Wheelock upon the occasion of her retirement after 46 years of distinguished service to Oneida County, New York"
NY,J01283,Signed,2023-05-31,"Commemorating the 50th Anniversary of Captain John's Restaurant & Tiki Bar in Sylvan Beach, New York","Commemorating the 50th Anniversary of Captain John's Restaurant & Tiki Bar in Sylvan Beach, New York"
NY,J01284,Signed,2023-05-31,"Commending Class of 2023 Valedictorian Christopher Howell and Salutatorian Jahmire Johnson of the High School for Innovation in Advertising and Media, in recognition of their outstanding accomplishments","Commending Class of 2023 Valedictorian Christopher Howell and Salutatorian Jahmire Johnson of the High School for Innovation in Advertising and Media, in recognition of their outstanding accomplishments"
NY,J01285,Signed,2023-05-31,"Honoring the hard work, dedication, and commitment of the members of the New York State Legislative Messenger Service","Honoring the hard work, dedication, and commitment of the members of the New York State Legislative Messenger Service"
NY,J01286,Signed,2023-06-06,Commending Alicia Ouellette upon the occasion of stepping down after nearly nine years of distinguished service as Dean of Albany Law School,Commending Alicia Ouellette upon the occasion of stepping down after nearly nine years of distinguished service as Dean of Albany Law School
NY,J01287,Signed,2023-06-06,"Memorializing Governor Kathy Hochul to proclaim June 2023, as LGBTQ+ Pride Month in the State of New York","Memorializing Governor Kathy Hochul to proclaim June 2023, as LGBTQ+ Pride Month in the State of New York"
NY,J01288,Signed,2023-06-06,Commemorating the 50th Anniversary of the Adirondack Balloon Festival,Commemorating the 50th Anniversary of the Adirondack Balloon Festival
NY,J01289,Signed,2023-06-06,Congratulating Sebastiano S. Paccione upon the occasion of receiving the distinguished rank of Eagle Scout,Congratulating Sebastiano S. Paccione upon the occasion of receiving the distinguished rank of Eagle Scout
NY,J01290,Signed,2023-06-06,Congratulating Anay H. Patel upon the occasion of receiving the distinguished rank of Eagle Scout,Congratulating Anay H. Patel upon the occasion of receiving the distinguished rank of Eagle Scout
NY,J01291,Signed,2023-06-06,Congratulating Torsten J. Gliszczynski upon the occasion of receiving the distinguished rank of Eagle Scout,Congratulating Torsten J. Gliszczynski upon the occasion of receiving the distinguished rank of Eagle Scout
NY,J01292,Signed,2023-06-06,"Commending Prince Hall Lodge No. 38 Most Worshipful Prince Grand Lodge upon the occasion of hosting its 142nd Anniversary Dinner Dance Award Ceremony on June 24, 2023","Commending Prince Hall Lodge No. 38 Most Worshipful Prince Grand Lodge upon the occasion of hosting its 142nd Anniversary Dinner Dance Award Ceremony on June 24, 2023"
NY,J01293,Signed,2023-06-06,Congratulating Philip Rumore upon the occasion of his retirement after nearly 42 years of distinguished service as President of the Buffalo Teachers Federation,Congratulating Philip Rumore upon the occasion of his retirement after nearly 42 years of distinguished service as President of the Buffalo Teachers Federation
NY,J01294,Signed,2023-06-06,"Commending Delta Sigma Theta Sorority Inc. Brooklyn Alumnae Chapter, upon the occasion of hosting its Jabberwock event on June 11, 2023","Commending Delta Sigma Theta Sorority Inc. Brooklyn Alumnae Chapter, upon the occasion of hosting its Jabberwock event on June 11, 2023"
NY,J01295,Signed,2023-06-06,Honoring The Reverend Sean P. O'Brien upon the occasion of his 30th Pastoral Anniversary,Honoring The Reverend Sean P. O'Brien upon the occasion of his 30th Pastoral Anniversary
NY,J01296,Signed,2023-06-06,"Mourning the death of Margaret Hanrahan, family matriarch, distinguished citizen and devoted member of her community","Mourning the death of Margaret Hanrahan, family matriarch, distinguished citizen and devoted member of her community"
NY,J01297,Signed,2023-06-06,"Mourning the death of Mark A. Morin, distinguished citizen, and devoted member of his community","Mourning the death of Mark A. Morin, distinguished citizen, and devoted member of his community"
NY,J01298,Signed,2023-06-06,"Mourning the death of Arthur Antini, distinguished citizen and devoted member of his community","Mourning the death of Arthur Antini, distinguished citizen and devoted member of his community"
NY,J01299,Signed,2023-06-06,"Mourning the death of Marianne H. Lindquist, devoted mother and grandmother, distinguished citizen and dedicated member of her community","Mourning the death of Marianne H. Lindquist, devoted mother and grandmother, distinguished citizen and dedicated member of her community"
NY,J01300,Signed,2023-06-06,"Mourning the death of Arthur Douglas Jobson, native son of Stony Point, distinguished citizen and devoted member of his community","Mourning the death of Arthur Douglas Jobson, native son of Stony Point, distinguished citizen and devoted member of his community"
NY,J01301,Signed,2023-06-06,"Mourning the death of Arthur R. Orneck, renowned firefighter, distinguished citizen, and devoted member of his community","Mourning the death of Arthur R. Orneck, renowned firefighter, distinguished citizen, and devoted member of his community"
NY,J01302,Signed,2023-06-06,"Mourning the death of Frank Borello, distinguished citizen and devoted member of his community","Mourning the death of Frank Borello, distinguished citizen and devoted member of his community"
NY,J01303,Signed,2023-06-06,"Commending Grand Worthy Patron Paul W. James upon the occasion of his designation for special recognition by Eureka Grand Chapter, Prince Hall Order Eastern Star, Inc., State of New York on May 29-30, 2023","Commending Grand Worthy Patron Paul W. James upon the occasion of his designation for special recognition by Eureka Grand Chapter, Prince Hall Order Eastern Star, Inc., State of New York on May 29-30, 2023"
NY,J01304,Signed,2023-06-06,"Commending Grand Worthy Matron Yvonne Ladson upon the occasion of her designation for special recognition by Eureka Grand Chapter, Prince Hall Order Eastern Star, Inc., State of New York on May 29-30, 2023","Commending Grand Worthy Matron Yvonne Ladson upon the occasion of her designation for special recognition by Eureka Grand Chapter, Prince Hall Order Eastern Star, Inc., State of New York on May 29-30, 2023"
NY,J01305,Signed,2023-06-06,"Commending Elejmal Temple No. 185 upon the occasion of hosting its Potentate Ball, honoring Illustrious Potentate Noble Lathan David Franks on July 21-23, 2023","Commending Elejmal Temple No. 185 upon the occasion of hosting its Potentate Ball, honoring Illustrious Potentate Noble Lathan David Franks on July 21-23, 2023"
NY,J01306,Signed,2023-06-06,"Memorializing Governor Kathy Hochul to proclaim September 2023, as Brain Aneurysm Awareness Month in the State of New York","Memorializing Governor Kathy Hochul to proclaim September 2023, as Brain Aneurysm Awareness Month in the State of New York"
NY,J01307,Signed,2023-06-06,"Commending Fraternity Lodge No. 126, Most Worshipful Prince Hall Grand Lodge, Free and Accepted Masons of the State of New York upon the occasion of hosting its 1st Annual Royal Blue & White Affair","Commending Fraternity Lodge No. 126, Most Worshipful Prince Hall Grand Lodge, Free and Accepted Masons of the State of New York upon the occasion of hosting its 1st Annual Royal Blue & White Affair"
NY,J01308,Signed,2023-06-06,"Commending the Golden Compass Club of Master Craftsman Lodge No. 110 of the Most Worshipful Prince Hall Grand Lodge of New York upon the occasion of hosting its Annual Awards Banquet on August 19, 2023","Commending the Golden Compass Club of Master Craftsman Lodge No. 110 of the Most Worshipful Prince Hall Grand Lodge of New York upon the occasion of hosting its Annual Awards Banquet on August 19, 2023"
NY,J01309,Signed,2023-06-06,"Commemorating the 50th Anniversary of the Pleasantville Children's Center to be celebrated on June 1, 2023","Commemorating the 50th Anniversary of the Pleasantville Children's Center to be celebrated on June 1, 2023"
NY,J01310,Signed,2023-06-06,"Congratulating Armante Ventiquattro of West Leyden, New York, upon the occasion of capturing the 2023 Elks National Hoop Shoot Championship","Congratulating Armante Ventiquattro of West Leyden, New York, upon the occasion of capturing the 2023 Elks National Hoop Shoot Championship"
NY,J01311,Signed,2023-06-06,Commending the Dolgeville Community Band upon the occasion of hosting its 2023 Summer Concert Series,Commending the Dolgeville Community Band upon the occasion of hosting its 2023 Summer Concert Series
NY,J01313,Signed,2023-06-06,"Commending Electa Chapter No. 14, Prince Hall Order Eastern Star, State of New York, upon the occasion of hosting its Father Appreciation Luncheon and Father-Daughter Dance","Commending Electa Chapter No. 14, Prince Hall Order Eastern Star, State of New York, upon the occasion of hosting its Father Appreciation Luncheon and Father-Daughter Dance"
NY,J01314,Signed,2023-06-06,Congratulating Pastor Angela U. Carter upon the occasion of celebrating her Grand Elevation Service to the Office Position of Overseer of Believer's Miracle Deliverance Ministries International,Congratulating Pastor Angela U. Carter upon the occasion of celebrating her Grand Elevation Service to the Office Position of Overseer of Believer's Miracle Deliverance Ministries International
NY,J01315,Signed,2023-06-06,"Commending the Salute to Youth Project, Inc. upon the occasion of hosting its 70th Anniversary Platinum Jubilee on October 29, 2023","Commending the Salute to Youth Project, Inc. upon the occasion of hosting its 70th Anniversary Platinum Jubilee on October 29, 2023"
NY,J01316,Signed,2023-06-06,Honoring The Reverend Dr. Robert M. Waterman upon the occasion of celebrating his 21st Pastoral Anniversary,Honoring The Reverend Dr. Robert M. Waterman upon the occasion of celebrating his 21st Pastoral Anniversary
NY,J01317,Signed,2023-06-06,Congratulating Quinton A. Owens upon the occasion of receiving the distinguished rank of Eagle Scout,Congratulating Quinton A. Owens upon the occasion of receiving the distinguished rank of Eagle Scout
NY,J01318,Signed,2023-06-06,"Memorializing Governor Kathy Hochul to proclaim June 19-25, 2023, as Pollinator Week in the State of New York","Memorializing Governor Kathy Hochul to proclaim June 19-25, 2023, as Pollinator Week in the State of New York"
NY,J01319,Signed,2023-06-06,"Memorializing Governor Kathy Hochul to proclaim November 6-10, 2023, as National School Psychology Week in the State of New York","Memorializing Governor Kathy Hochul to proclaim November 6-10, 2023, as National School Psychology Week in the State of New York"
NY,J01320,Signed,2023-06-06,"Commemorating the 15th Anniversary of the Best In Show Pet Resort of Mineola, New York","Commemorating the 15th Anniversary of the Best In Show Pet Resort of Mineola, New York"
NY,J01321,Signed,2023-06-06,"Commemorating the 100th Anniversary of the Church of the Holy Spirit of East Greenbush, New York","Commemorating the 100th Anniversary of the Church of the Holy Spirit of East Greenbush, New York"
NY,J01322,Signed,2023-06-06,"Commending the Town of Waterford upon the occasion of hosting its Annual Tugboat Roundup from September 8-10, 2023","Commending the Town of Waterford upon the occasion of hosting its Annual Tugboat Roundup from September 8-10, 2023"
NY,J01323,Signed,2023-06-06,"Commemorating the 150th Anniversary of the First United Methodist Church of East Greenbush, New York","Commemorating the 150th Anniversary of the First United Methodist Church of East Greenbush, New York"
NY,J01324,Signed,2023-06-06,"Commending Progressive Lodge No. 64 upon the occasion of hosting its Annual Breakfast Event on June 11, 2023","Commending Progressive Lodge No. 64 upon the occasion of hosting its Annual Breakfast Event on June 11, 2023"
NY,J01325,Signed,2023-06-06,"Commending the Huntington Lodge upon the occasion of hosting its 2nd Annual Bernard L. Holley Scholarship Award Night on October 7, 2023","Commending the Huntington Lodge upon the occasion of hosting its 2nd Annual Bernard L. Holley Scholarship Award Night on October 7, 2023"
NY,J01326,Signed,2023-06-06,"Mourning the death of Don Wilkinson, distinguished citizen and devoted member of his community","Mourning the death of Don Wilkinson, distinguished citizen and devoted member of his community"
NY,J01327,Signed,2023-06-06,Commending Edward F. Malinowski posthumously upon the occasion of his designation as recipient of a Liberty Medal,Commending Edward F. Malinowski posthumously upon the occasion of his designation as recipient of a Liberty Medal
NY,J01329,Signed,2023-06-06,"Commending Congregation Agudat Achim upon the occasion of hosting its 45th Annual Carrot Festival on September 10, 2023","Commending Congregation Agudat Achim upon the occasion of hosting its 45th Annual Carrot Festival on September 10, 2023"
NY,J01330,Signed,2023-06-06,Commemorating the 100th Anniversary of the John McLane Hose Company,Commemorating the 100th Anniversary of the John McLane Hose Company
NY,J01332,Signed,2023-06-06,"Commending Mt. Zion chapter No. 59 upon the occasion of hosting its Annual Five Point Tea on September 24, 2023","Commending Mt. Zion chapter No. 59 upon the occasion of hosting its Annual Five Point Tea on September 24, 2023"
NY,J01333,Signed,2023-06-06,"Commending Check On Your Black Friends Inc. upon the occasion of hosting its Third Annual Juneteenth Celebration on June 19, 2023","Commending Check On Your Black Friends Inc. upon the occasion of hosting its Third Annual Juneteenth Celebration on June 19, 2023"
NY,J01335,Signed,2023-06-06,Commemorating the 120th Anniversary of the Glens Falls Fire Department,Commemorating the 120th Anniversary of the Glens Falls Fire Department
NY,J01336,Signed,2023-06-06,"Commemorating the 100th Anniversary of the Brookhaven Fire Department to be celebrated on Saturday, September 23, 2023","Commemorating the 100th Anniversary of the Brookhaven Fire Department to be celebrated on Saturday, September 23, 2023"
NY,J01337,Signed,2023-06-06,Honoring Scott D. McNamara upon the occasion of his retirement after 26 years of distinguished service as Oneida County's District Attorney,Honoring Scott D. McNamara upon the occasion of his retirement after 26 years of distinguished service as Oneida County's District Attorney
NY,J01338,Signed,2023-06-06,"Honoring John Walsh upon the occasion of being inducted into the Rome Sports Hall of Fame on July 30, 2023","Honoring John Walsh upon the occasion of being inducted into the Rome Sports Hall of Fame on July 30, 2023"
NY,J01339,Signed,2023-06-06,"Honoring Tom Gifford posthumously upon the occasion of being inducted into the Rome Sports Hall of Fame on July 30, 2023","Honoring Tom Gifford posthumously upon the occasion of being inducted into the Rome Sports Hall of Fame on July 30, 2023"
NY,J01340,Signed,2023-06-06,Honoring Regina Jacobs Recco upon the occasion of being inducted into the Rome Sports Hall of Fame,Honoring Regina Jacobs Recco upon the occasion of being inducted into the Rome Sports Hall of Fame
NY,J01341,Signed,2023-06-06,"Honoring Peter A. Fabrizio Jr. posthumously upon the occasion of being inducted into the Rome Sports Hall of Fame on July 30, 2023","Honoring Peter A. Fabrizio Jr. posthumously upon the occasion of being inducted into the Rome Sports Hall of Fame on July 30, 2023"
NY,J01342,Signed,2023-06-06,"Honoring Jeff Skibitski upon the occasion of being inducted into the Rome Sports Hall of Fame on July 30, 2023","Honoring Jeff Skibitski upon the occasion of being inducted into the Rome Sports Hall of Fame on July 30, 2023"
NY,J01343,Signed,2023-06-06,Honoring Billie Mays Jr. upon the occasion of being inducted into the Rome Sports Hall of Fame,Honoring Billie Mays Jr. upon the occasion of being inducted into the Rome Sports Hall of Fame
NY,J01344,Signed,2023-06-06,Honoring Ralph Mirabelli upon the occasion of being inducted into the Rome Sports Hall of Fame,Honoring Ralph Mirabelli upon the occasion of being inducted into the Rome Sports Hall of Fame
NY,J01345,Signed,2023-06-06,Honoring Doug Meiss upon the occasion of being inducted into the Rome Sports Hall of Fame,Honoring Doug Meiss upon the occasion of being inducted into the Rome Sports Hall of Fame
NY,J01346,Signed,2023-06-06,Commemorating the 25th Anniversary of the Old Town of Eaton Museum,Commemorating the 25th Anniversary of the Old Town of Eaton Museum
NY,J01347,Signed,2023-06-06,Congratulating Cameron Ricci upon the occasion of stepping down as President of the New York State Elks after his distinguished service to this vital organization,Congratulating Cameron Ricci upon the occasion of stepping down as President of the New York State Elks after his distinguished service to this vital organization
NY,J01348,Signed,2023-06-06,"Congratulating Thomas Goodelle of New Hartford, New York, upon the occasion of capturing the 2023 Elks National Hoop Shoot Championship","Congratulating Thomas Goodelle of New Hartford, New York, upon the occasion of capturing the 2023 Elks National Hoop Shoot Championship"
NY,J01349,Signed,2023-06-06,Congratulating Joseph Timpano upon the occasion of his retirement after 25 years of dedicated service as Oneida County Comptroller,Congratulating Joseph Timpano upon the occasion of his retirement after 25 years of dedicated service as Oneida County Comptroller
NY,J01350,Signed,2023-06-06,Commemorating the 50th anniversary of Romanelli Communications,Commemorating the 50th anniversary of Romanelli Communications
NY,J01351,Signed,2023-06-06,Honoring Jennifer J. Raab upon the occasion of the end of her tenure as President of Hunter College,Honoring Jennifer J. Raab upon the occasion of the end of her tenure as President of Hunter College
NY,J01352,Signed,2023-06-06,"Memorializing Governor Kathy Hochul to proclaim November 2023, as Hospice and Palliative Care Awareness Month in the State of New York","Memorializing Governor Kathy Hochul to proclaim November 2023, as Hospice and Palliative Care Awareness Month in the State of New York"
NY,J01353,Signed,2023-06-06,"Honoring Stanley Potrzeba upon the occasion of his designation for special recognition by the Military Order of the Purple Heart CNY Chapter No. 490 and Utica Elks Lodge No. 33 on June 14, 2023","Honoring Stanley Potrzeba upon the occasion of his designation for special recognition by the Military Order of the Purple Heart CNY Chapter No. 490 and Utica Elks Lodge No. 33 on June 14, 2023"
NY,J01354,Signed,2023-06-06,"Mourning the death of John B. Askey, renowned police chief, devoted family man, and distinguished member of his community","Mourning the death of John B. Askey, renowned police chief, devoted family man, and distinguished member of his community"
NY,J01355,Signed,2023-06-06,Congratulating The Reverend Anthony Mellace upon the occasion of celebrating the 40th Anniversary of his Ordination to the Priesthood,Congratulating The Reverend Anthony Mellace upon the occasion of celebrating the 40th Anniversary of his Ordination to the Priesthood
NY,J01357,Signed,2023-06-06,"Mourning the death of Sandra Pabon, district leader, distinguished citizen, and devoted member of her community","Mourning the death of Sandra Pabon, district leader, distinguished citizen, and devoted member of her community"
NY,J01358,Signed,2023-06-08,Commemorating the 150th Anniversary of the Village of Horseheads Fire Department,Commemorating the 150th Anniversary of the Village of Horseheads Fire Department
NY,J01359,Signed,2023-06-08,"Congratulating the Ward Melville High School Science Olympiad Team upon the occasion of winning the Eastern Long Island Regional Science Olympiad Tournament on January 28, 2023","Congratulating the Ward Melville High School Science Olympiad Team upon the occasion of winning the Eastern Long Island Regional Science Olympiad Tournament on January 28, 2023"
NY,J01360,Signed,2023-06-08,Congratulating the Buffalo Bandits Lacrosse Team upon the occasion of capturing the National Lacrosse League Championship,Congratulating the Buffalo Bandits Lacrosse Team upon the occasion of capturing the National Lacrosse League Championship
NY,J01362,Signed,2023-06-08,Congratulating Karl R. Keil Jr. upon the occasion of his retirement after 21 years of dedicated service as Assistant Superintendent for Business of Camden Central School District,Congratulating Karl R. Keil Jr. upon the occasion of his retirement after 21 years of dedicated service as Assistant Superintendent for Business of Camden Central School District
NY,J01363,Signed,2023-06-08,"Congratulating the Corning Rugby Club upon the occasion of capturing the 2023 RugbyNY High School Girls Championship on June 4, 2023","Congratulating the Corning Rugby Club upon the occasion of capturing the 2023 RugbyNY High School Girls Championship on June 4, 2023"
NY,J01364,Signed,2023-06-08,"Commemorating August 26, 2023, as National Dog Day","Commemorating August 26, 2023, as National Dog Day"
